Date,southern,northern,central,east_coast,borneo,temp_s,rain_s,rh_s,temp_n,rain_n,rh_n,temp_c,rain_c,rh_c,temp_ec,rain_ec,rh_ec,temp_b,rain_b,rh_b
15/5/2014,23,12,57,3,46,27.52666667,81.03666667,12.53333333,28.08333333,83.6875,2.991666667,28.93333333,76.96666667,2.266666667,27.68,78.00666667,10.66222222,27.43730159,82.03492063,16.59861111
16/5/2014,5,11,32,0,57,27.72,80.92,5,27.62916667,83.98333333,1.308333333,28.66666667,77.73333333,0,27.51555556,83.53333333,12.50222222,28.00396825,80.6484127,3.020833333
17/5/2014,5,1,19,1,19,26.52666667,86.83,8.733333333,28.17916667,83.775,0.508333333,26.76666667,86.56666667,53.4,26.00444444,84.86,2.731111111,27.92619048,81.42063492,7.766666667
18/5/2014,10,6,20,1,21,26.22666667,87.71,8.753333333,26.625,89.39583333,6.241666667,26.5,86.6,3.533333333,26.32444444,86.17111111,6.217777778,27.57380952,82.38333333,7.670833333
19/5/2014,14,18,64,5,76,27.12,83.76666667,11.92,28.5875,80.85833333,7.75,27.76666667,81.53333333,8.4,27.62666667,80.68888889,1.426666667,27.14603175,85.40873016,17.75277778
20/5/2014,14,13,49,0,65,26.61333333,84.52666667,3.606666667,27.33333333,84.95,3.45,26.7,84.86666667,1.4,27.62222222,81.01555556,5.733333333,27.31349206,84.02619048,6.975
21/5/2014,12,16,58,2,57,27.09333333,83.50333333,3.006666667,28.39583333,79.33333333,0,27.9,79.96666667,4.466666667,27.83777778,81.34,3.777777778,26.23968254,87.93571429,15.22361111
22/5/2014,9,12,48,3,54,27.60666667,82.99,16.52,28.79166667,80.125,4.95,27.93333333,82.3,30.93333333,27.98666667,81.14444444,13.16444444,27.5531746,81.82777778,9.715277778
23/5/2014,4,11,46,3,50,25.94,86.93,7.413333333,28.8375,80.53333333,0,27.7,80.26666667,0,26.86444444,83.78888889,0.826666667,27.10714286,82.31587302,4.65
24/5/2014,6,10,30,0,27,27.81333333,80.39666667,3.613333333,29.09583333,79.89583333,9.1,29.06666667,73.16666667,0,28.30666667,80.77111111,0.293333333,26.51269841,85.7984127,39.85
25/5/2014,6,11,25,3,11,28.38666667,79.47,1.48,28.39166667,83.84166667,5.766666667,29.13333333,73.7,0.866666667,28.36,81.59777778,1.333333333,27.78412698,79.38253968,11.03055556
26/5/2014,18,16,63,2,47,27.76666667,83.44666667,12.83333333,27.82916667,87.35833333,15.35,28.4,79.1,33,28.42222222,81.27333333,0.315555556,28.03888889,82.96269841,6.741666667
27/5/2014,18,7,37,4,47,26.68666667,86.24333333,5.373333333,28.22916667,84.52916667,1.016666667,27.76666667,82.36666667,7.933333333,27.91111111,82.41111111,7.573333333,27.67619048,83.41428571,4.552777778
28/5/2014,11,15,52,1,63,27.77333333,82.23333333,1.806666667,29.0625,82.02083333,2.566666667,28.26666667,78.63333333,1.466666667,27.84,81.51555556,7.408888889,27.74285714,82.27619048,5.6375
29/5/2014,8,18,31,2,45,27.81333333,82.14333333,0.2,28.2,85.87083333,5.133333333,27.86666667,82.76666667,6.666666667,27.85111111,82.01777778,2.813333333,28.07063492,80.33809524,12.67083333
30/5/2014,5,10,40,1,30,27.68666667,82.63333333,0.293333333,27.3,89.225,6.425,28.06666667,80,0,27.6,81.31555556,2.093333333,26.97619048,85.63888889,21.25138889
31/5/2014,5,4,22,1,21,27.85333333,81.77,2.2,28.42916667,83.15833333,10.65,28.3,79.2,4.733333333,27.46888889,81.40444444,2.724444444,27.13492063,84.47460317,8.905555556
1/6/2014,2,7,16,5,14,27.38,85.39666667,4.58,28.2875,84.70833333,3.066666667,28.5,79.96666667,3.2,27.42222222,82.57111111,4.595555556,26.93333333,84.31190476,10.07777778
2/6/2014,15,8,44,2,20,27.81333333,83.62333333,6.646666667,28.175,84.22916667,1.4,28.73333333,76.7,0.4,27.52888889,82.68444444,0.066666667,27.48809524,83.16507937,3.904166667
3/6/2014,9,15,33,1,27,27.62,84.83666667,2.646666667,28.30833333,84.59583333,4.325,28.43333333,79.43333333,16.6,26.56,85.03111111,5.013333333,27.93015873,81.61746032,11.09722222
4/6/2014,12,11,24,4,54,27.22666667,86.04333333,32.1,27.2,88.75833333,30.23333333,27.33333333,84.8,13.4,26.90888889,84.21555556,12.52888889,27.94047619,82.77380952,10.99861111
5/6/2014,9,14,37,4,51,26.74666667,85.87666667,6.893333333,27.9625,83.45416667,1.275,27.5,81.1,0.066666667,27.71555556,81.09555556,10.93333333,26.9,87.23968254,20.75
6/6/2014,4,5,31,2,52,27.15333333,83.84333333,5.893333333,29.12083333,82.35,1.125,29.2,74.03333333,0,27.49777778,81.55777778,2.644444444,27.25793651,84.18333333,9.445833333
7/6/2014,3,6,17,0,25,28.04,81.92,2.873333333,29.72083333,80.4125,0,30.16666667,69.06666667,0,28.37111111,80.41111111,0.28,28.10238095,81.99444444,0.044444444
8/6/2014,6,10,13,0,25,29.16,78.19,1.246666667,30.0125,80.74166667,0,30.56666667,70.4,0,28.48888889,80.70444444,0,28.34285714,83.57063492,5.2375
9/6/2014,9,8,32,2,49,28.88666667,80.23333333,2.613333333,29.5375,83.2375,1.966666667,30.53333333,71.26666667,0,28.02444444,79.53333333,2.137777778,27.61825397,85.57142857,4.704166667
10/6/2014,11,8,16,2,46,27.68,84.36666667,11.64666667,29.9375,80.61666667,0,29.66666667,74.03333333,5.133333333,28.34888889,80.27555556,0.506666667,28.54285714,79.46507937,1.305555556
11/6/2014,5,9,31,1,31,29.04666667,79.09333333,1.6,29.52083333,82.925,11.63333333,30.3,72.36666667,1.933333333,27.94666667,81.92888889,1.084444444,28.4531746,78.80952381,0.876388889
12/6/2014,2,10,22,5,39,28.74,76.16666667,0.013333333,27.56666667,87.175,11.1,30.13333333,69.06666667,0.2,26.98222222,82.86444444,1.253333333,27.95,79.61587302,7.151388889
13/6/2014,3,5,19,0,32,28.83333333,76.56,3.013333333,29.15833333,80.0875,0,30.5,66.03333333,0.266666667,27.99333333,80.18222222,1.24,27.47857143,81.19920635,4.094444444
14/6/2014,4,3,10,1,18,27.42666667,81.42666667,3.72,29.175,80.3125,0,29.9,67.36666667,0,28.38666667,81.03333333,0,28.48095238,78.22619048,1.383333333
15/6/2014,9,6,7,0,12,28.24,80.13,0.12,29.41666667,79.62916667,0,30.03333333,68.3,0,28.95111111,80.00888889,0.155555556,28.30634921,79.91666667,4.147222222
16/6/2014,8,6,28,4,40,28.98666667,75.85666667,5.133333333,29.71666667,76.81666667,0.2,30.6,65.8,0,28.86444444,78.48888889,0.022222222,26.38492063,86.10079365,19.49166667
17/6/2014,6,10,24,3,49,28.57333333,78.65,2.653333333,29.04583333,81.67083333,0,30.4,65.06666667,0,27.89555556,82.72888889,1.093333333,27.4968254,79.58253968,0.35
18/6/2014,5,11,16,1,20,28.34666667,75.16666667,0.146666667,29.25,80.3375,0,30.2,62.66666667,0,28.80444444,79.68,0,28.40238095,77.95555556,1.386111111
19/6/2014,10,9,12,2,31,28.43333333,74.16333333,0,29.82916667,77.1,0,30.3,64,0,28.93111111,78.04666667,0,28.15714286,80.18015873,2.708333333
20/6/2014,11,3,30,0,28,28.66666667,77.29333333,0,29.37083333,77.67916667,0,30.46666667,64.1,0,28.94,78.94444444,0,28.55714286,77.37063492,0
21/6/2014,1,3,7,1,15,29.16666667,74.84333333,1.746666667,29.49166667,79.12916667,0,30.66666667,63.03333333,0,28.65111111,79.23555556,5.377777778,28.53650794,79.99365079,0.855555556
22/6/2014,7,2,7,1,17,28.77333333,72.92666667,0,29.275,81.27083333,0,30.3,65.9,0,26.62,82.52666667,4.444444444,27.42777778,80.5952381,3.391666667
23/6/2014,17,5,20,5,42,28.56,75.71666667,0,29.45,78.425,0.275,30.4,66.46666667,0,27.61777778,80.06444444,1.297777778,27.82222222,77.05634921,4.272222222
24/6/2014,12,10,20,4,30,29.07333333,72.83,5.746666667,29.1625,79.42916667,2.925,30.3,67.13333333,0,27.66666667,79.59777778,0,28.21904762,75.34126984,0
25/6/2014,9,4,14,3,25,28.19333333,77.59333333,0,29.04583333,78.9375,0,30.2,63.1,0,27.96666667,79.80666667,0,28.52460317,76.93809524,2.825
26/6/2014,1,7,22,2,30,28.2,79.32,1.64,28.84166667,80.38333333,1.216666667,29.53333333,70.43333333,0.933333333,27.62,81.01777778,6.351111111,27.58968254,81.23253968,2.3125
27/6/2014,0,2,8,1,31,27.22666667,79.86,0.233333333,28.53333333,81.12083333,5.866666667,28.66666667,72.4,0,27.25333333,79.56666667,6.675555556,27.66904762,78.05,2.413888889
28/6/2014,3,3,3,1,18,27.62666667,80.33666667,0,28.62916667,80.54583333,5.858333333,29.43333333,72.73333333,0,27.24888889,84.19333333,16.05333333,28.02063492,75.66428571,2.297222222
29/6/2014,3,3,7,2,11,27.46666667,81.59333333,2.786666667,27.0125,84.39583333,9.1,28.73333333,76.63333333,11,26.75111111,83.39333333,1.453333333,27.54206349,78.13809524,4.558333333
30/6/2014,3,9,23,4,43,27.84,79.09,0.166666667,26.57083333,87.04166667,11.16666667,29.7,67.9,0.2,26.77555556,82.34666667,6.111111111,27.49444444,76.84603175,1.697222222
1/7/2014,12,4,21,5,40,27.36,83.39,11.94666667,27.525,84.1,0.791666667,28.3,77.8,17.13333333,26.91333333,81.47333333,2.591111111,27.85873016,77.96111111,30.46666667
2/7/2014,4,6,27,4,27,27.36,84.06333333,4.066666667,28.40833333,82.7,0.1,28.1,78.43333333,0.666666667,27.02888889,82.00222222,2.737777778,26.69365079,82.79285714,3.802777778
3/7/2014,2,5,19,3,36,27.52,83.19,9.586666667,28.1625,84.37083333,2.058333333,28.73333333,74,0,27.45111111,80.89111111,2.431111111,27.3047619,80.42539683,0.702777778
4/7/2014,0,3,5,0,29,27.76666667,81.19333333,27.92,28.60833333,81.61666667,3.183333333,29.56666667,69.33333333,10.06666667,27.32222222,79.82,0.026666667,27.53730159,80.65238095,4.011111111
5/7/2014,2,2,2,1,21,27.10666667,82.09,5.513333333,28.61666667,82.10416667,0.041666667,28.73333333,71.73333333,0.533333333,27.49777778,79.87777778,4.844444444,28,79.58412698,3.570833333
6/7/2014,2,3,4,3,10,27.26666667,81.54,2.173333333,28.84166667,81.85833333,11.7,29.3,66.06666667,0,27.05777778,80.83333333,25.48888889,27.83730159,80.81428571,8.7375
7/7/2014,7,4,24,3,55,27.64666667,78.39666667,6.506666667,27.68333333,84.82083333,5.541666667,29.6,69.36666667,5.066666667,26.97555556,82.54222222,3.982222222,27.15714286,81.1484127,15.03194444
8/7/2014,5,3,19,3,23,27.85333333,75.28666667,5.146666667,28.71666667,82.10416667,4.65,29.03333333,70.46666667,0,27.01333333,80.95111111,0.524444444,26.2547619,84.22142857,5.144444444
9/7/2014,8,3,12,0,28,28.24,75.38,0.386666667,28.69166667,81.50833333,0.025,29.63333333,65.26666667,0.133333333,28.04222222,79.48,0,27.40396825,80.67460317,3.581944444
10/7/2014,13,11,20,0,36,27.46666667,84.52,7.733333333,28.8625,82.57083333,0.75,29,75.53333333,1.6,27.56222222,86.06,8.813333333,26.68095238,82.21984127,2.881944444
11/7/2014,17,2,8,0,20,26.40666667,87.47,3.4,28.28333333,83.77916667,0.425,27.6,82.86666667,20.2,27.5,84.45111111,8.208888889,27.7968254,76.67222222,1.991666667
12/7/2014,2,1,8,0,10,26.82,84.03666667,0.4,29.25833333,76.4125,0,28.16666667,80.56666667,0,27.62444444,79.77333333,0,27.21666667,80.64761905,7.122222222
13/7/2014,4,2,3,1,7,27.93333333,75.36333333,0.066666667,28.71666667,77.67083333,0,29.33333333,67.26666667,0,27.91555556,77.93777778,0,27.41269841,80.0968254,10.48055556
14/7/2014,10,9,15,3,26,28.4,75.82666667,0,28.7125,79.21666667,0.025,30.06666667,64.46666667,0,27.90888889,80.14444444,0,25.83492063,84.2952381,8.955555556
15/7/2014,6,4,5,1,39,28.44666667,76.96,3.613333333,28.00833333,82.35833333,0.55,30.33333333,64.1,0,27.18,83.05555556,4.2,27.23809524,79.3031746,0.191666667
16/7/2014,8,3,11,2,30,27.64666667,82.04666667,6.493333333,28.48333333,80.35,1.225,29.36666667,73,0.333333333,27.14888889,83.60444444,3.204444444,27.57619048,80.07063492,1.513888889
17/7/2014,10,2,10,5,37,27.41333333,83.35,2.686666667,28.575,81.675,3.825,29.13333333,76.26666667,0,26.27333333,83.35777778,6.577777778,27.64444444,78.90238095,2.116666667
18/7/2014,0,4,4,1,24,28.28,75.58,0.226666667,28.68333333,79.63333333,0,29.83333333,63.43333333,0,27.19555556,79.90222222,0,28.10396825,78.58015873,1.911111111
19/7/2014,1,0,5,0,2,27.77333333,77.75,1.12,28.58333333,76.94166667,0,29.73333333,57.9,0,27.80222222,79.18444444,0,28.20238095,79.12380952,1.027777778
20/7/2014,2,2,0,2,8,27.9,75.76333333,2.333333333,28.29583333,78.53333333,0,29.63333333,59.23333333,0,28.04888889,78.69333333,0,28.36984127,77.87063492,0.125
21/7/2014,10,5,8,1,30,27.87333333,77.48,16.42666667,28.7,77.72916667,0,29.53333333,62.03333333,0,28.29555556,78.37777778,0,28.49444444,76.37301587,2.061111111
22/7/2014,4,5,14,2,26,27.68666667,79.82333333,10.52,28.42916667,81.6125,1.216666667,29.76666667,64.8,0.8,26.92888889,80.28666667,3.044444444,28.49365079,77.48571429,8.702777778
23/7/2014,8,4,9,3,26,27.44666667,81.99,0.773333333,28.79583333,79.27916667,0,29.93333333,66.1,0,27.09555556,81.18222222,0,27.02777778,81.4468254,12.28888889
24/7/2014,3,3,9,1,21,28,80.16333333,0.013333333,28.73333333,79.84583333,2.45,29.83333333,67.86666667,0,27.55111111,81.94444444,3.066666667,27.88968254,77.65793651,0
25/7/2014,2,0,7,1,17,28.32,76.81333333,0.033333333,28.775,79.25833333,10.19166667,30.2,61.96666667,0,27.73777778,80.37777778,6.333333333,28.13333333,78.58174603,0.988888889
26/7/2014,0,1,5,1,5,28.36,76.82666667,10.72,28.29166667,82.02083333,6.658333333,30.43333333,62.33333333,0,26.43555556,85.15111111,1.493333333,28.13571429,77.59761905,0.344444444
27/7/2014,0,3,3,1,17,27.28666667,80.97333333,0.48,28.05,81.71666667,0,29.9,65.56666667,0,26.43111111,88.38222222,6.155555556,28.05634921,76.69603175,1.883333333
28/7/2014,0,3,3,0,8,27.68666667,79.83,5.973333333,28.92916667,78.97916667,0.258333333,29.1,70.63333333,4.4,27.15777778,83.47111111,5.751111111,26.79444444,80.53650794,3.327777778
29/7/2014,1,2,0,1,16,25.86,88.71333333,7.78,27.81666667,83.875,5.941666667,27,84.23333333,6.666666667,26.27111111,84.09333333,5.204444444,27.13253968,78.99603175,1.244444444
30/7/2014,1,1,6,2,24,26.02,89.18666667,21.58666667,28.2,82.15833333,1.608333333,27.3,83.23333333,11.06666667,27.02888889,82.4,0.666666667,28.11349206,75.75,7.243055556
31/7/2014,1,0,8,0,15,27.30666667,82.09,1.146666667,28.0625,84.2875,3.85,28.66666667,74.93333333,0.4,27.30222222,81.97777778,1.684444444,27.91349206,79.61984127,3.476388889
1/8/2014,2,1,9,1,15,28.15333333,76.40666667,7.6,28.4125,82.7125,0.925,29.2,70.4,0,27.12666667,81.04888889,0,27.86269841,79.34365079,1.373611111
2/8/2014,1,3,4,1,9,27.64,79.54333333,3.453333333,28.83333333,80.02083333,0.133333333,29.93333333,64.5,0,26.86666667,83.46666667,16.75111111,27.78015873,76.05238095,2.533333333
3/8/2014,2,4,9,2,3,27.06,80.63333333,6.666666667,28.0875,81.575,0.866666667,28.56666667,72.63333333,1.6,26.21555556,82.28666667,8.911111111,28.06825397,76.66746032,2.9375
4/8/2014,6,9,19,4,24,27.78333333,77.05666667,1.346666667,28.55,78.50416667,6.1,29.33333333,65.36666667,0,27.18,79.70888889,7.317777778,27.50714286,79.72539683,4.469444444
5/8/2014,8,3,15,4,20,27.24333333,76.86333333,0.16,27.98333333,80.44583333,3.9,29.1,64.8,0,26.62,83.5,15.99555556,28.13888889,77.23730159,3.766666667
6/8/2014,5,2,10,2,22,26.01333333,86.31333333,12.33333333,26.775,84.8375,20.6,27.83333333,75.3,7,26.15111111,85.34,8.008888889,27.34603175,81.27539683,6.577777778
7/8/2014,5,7,17,3,19,27.25333333,81.17666667,2.573333333,27.45,81.83333333,0.891666667,28.06666667,75.5,0,27.04444444,83.62,6.222222222,27.57380952,80.27142857,10.77222222
8/8/2014,3,0,14,0,13,27.13333333,82.3,1.773333333,27.875,81.62083333,0.016666667,27.96666667,75.93333333,2.666666667,26.56444444,83.22,3.857777778,27.13730159,80.6,15.18611111
9/8/2014,1,1,5,1,18,27.68,79.18,3.693333333,28.29583333,81.07916667,2.25,29.63333333,66.23333333,0,26.56888889,81.48222222,0.16,27.03492063,81.77619048,5.888888889
10/8/2014,6,3,7,4,13,27.72333333,79.56,2.3,27.51666667,81.37916667,13.24166667,28.33333333,75.36666667,7.266666667,27.00888889,83.31555556,3.515555556,26.98015873,82.65396825,1.063888889
11/8/2014,9,5,19,4,36,27.23666667,82.26,12.66,27.0875,84.1375,1.725,26.93333333,82.1,39.8,27.06666667,80.46,10.37333333,27.01984127,82.6452381,8.090277778
12/8/2014,10,1,31,3,30,26.44666667,83.92333333,6.046666667,27.47083333,82.17083333,5.891666667,26.63333333,82.86666667,3.066666667,26.65111111,82.27111111,5.244444444,26.35952381,84.68809524,13.24166667
13/8/2014,10,3,15,5,26,26.31666667,83.58,3.446666667,26.77083333,84.52083333,9.725,27.43333333,79.33333333,3.4,26.68888889,81.58666667,9.906666667,26.13730159,84.86666667,23.36944444
14/8/2014,8,4,17,7,27,25.93333333,87.50333333,18.66666667,26.675,85.9,5.883333333,26.63333333,82.26666667,10.73333333,26.46444444,82.47777778,10.63111111,26.2968254,83.90714286,5.577777778
15/8/2014,3,2,27,5,22,25.82666667,85.26,6.106666667,26.74166667,85.52083333,13.41666667,27.56666667,75,0.066666667,26.07555556,84.75111111,1.853333333,25.99603175,85.84206349,17.00833333
16/8/2014,2,2,27,2,9,26.13666667,84.78666667,2.833333333,27.28333333,83.79583333,1.083333333,26.53333333,82.43333333,28.6,26.08,83.83777778,7.786666667,25.96190476,84.65555556,30.13333333
17/8/2014,0,2,15,4,12,27.43666667,79.85666667,1.573333333,28.10833333,81.05,0,28.46666667,73.23333333,0,27.04666667,84.13555556,3.8,25.70079365,86.35634921,19.61944444
18/8/2014,14,3,40,4,30,27.56,79.39,3.386666667,27.4875,84.8375,9.416666667,28.36666667,72.23333333,1.333333333,26.20222222,84.31777778,6.435555556,26.50714286,82.6015873,0.375
19/8/2014,6,2,27,3,41,26.73,84.13,25.22,27.39166667,83.4625,7.65,26.76666667,83.06666667,13.66666667,26.21111111,84.45333333,2.911111111,27.07698413,81.73095238,7.491666667
20/8/2014,10,5,18,2,25,26.72333333,84.62666667,15.11333333,27.05,85.12083333,5.891666667,28.06666667,75.43333333,7.2,26.33111111,82.22888889,1.728888889,26.82539683,81.08968254,2.861111111
21/8/2014,3,8,22,3,19,26.95333333,83.00333333,3.1,27.40833333,83.17083333,1.675,28.16666667,73.1,0,26.95555556,79.53111111,0.631111111,25.9484127,85.57142857,7.975
22/8/2014,1,2,36,5,27,27.43333333,81.75,0.08,28.1375,82.70833333,21.625,28.53333333,74.93333333,7.066666667,27.60888889,81.62,6.355555556,26.69920635,81.64206349,4.169444444
23/8/2014,2,2,13,2,19,26.63333333,83.70333333,9.473333333,26.57083333,90.07083333,21.75,27.83333333,77,13.6,26.99111111,83.70444444,4.604444444,27.5015873,80.92063492,0.775
24/8/2014,9,7,15,8,13,26.6,84.93,1.78,26.75416667,87.97083333,5.625,26.9,83.43333333,8.666666667,26.79111111,84.97777778,6.666666667,27.49126984,82.01904762,17.99722222
25/8/2014,8,8,31,3,34,25.88,87.32,8.886666667,26.54583333,87.62083333,11.24166667,26.46666667,84.96666667,17.86666667,25.98222222,85.14,9.226666667,26.67619048,82.99365079,6.213888889
26/8/2014,14,4,27,4,37,27.19333333,79.14333333,3.733333333,26.21666667,87.24166667,26.575,27.33333333,74.7,0.066666667,26.02888889,82.49111111,15.21333333,26.91746032,82.66349206,20.65555556
27/8/2014,15,4,33,4,16,27.14333333,80.2,7.44,25.70833333,86.69583333,9.875,27.7,74.13333333,0,25.68666667,83.3,0.026666667,25.86666667,86.50952381,14.96388889
28/8/2014,12,2,32,4,25,26.28666667,83.94,1.986666667,26.35833333,84.2,0.325,26.66666667,79.6,6.666666667,25.97111111,83.78888889,4.057777778,26.39761905,82.40793651,5.225
29/8/2014,4,5,25,1,24,26.65,84.62666667,10.68,27.3875,82.24166667,0,27.63333333,77.7,0.266666667,26.2,84.62888889,22.06666667,25.73095238,84.81428571,20.68888889
30/8/2014,11,3,19,3,18,27.14333333,81.59333333,0.726666667,28.06666667,80.87916667,0.016666667,28.3,73.96666667,0.133333333,26.57333333,83.56,3.902222222,25.97857143,80.84761905,2.975
31/8/2014,7,2,15,0,10,26.45333333,85.19333333,0.533333333,28.275,80.39166667,0.225,28.3,73.56666667,0,26.68,81.68444444,5.36,26.81507937,79.38412698,2.772222222
1/9/2014,7,5,25,4,23,27.83333333,77.12666667,0,28.34583333,80.62083333,0.05,29.23333333,67.83333333,0,26.69333333,80.65111111,5.057777778,27.44761905,77.84761905,0.066666667
2/9/2014,21,10,47,4,46,27.72,80.41333333,0.053333333,27.7125,83.50833333,2.083333333,28.56666667,71.33333333,0,26.96666667,81.98888889,3.902222222,27.96825397,78.39365079,10.41944444
3/9/2014,20,2,58,5,44,26.46666667,84.53666667,10.42666667,28.5625,79.7,0.441666667,27.96666667,74.83333333,0.333333333,26.54666667,81.68222222,4.662222222,27.14206349,79.70396825,5.255555556
4/9/2014,8,2,38,6,42,27.23,77.64666667,0.786666667,27.2125,85.14166667,9.033333333,28,75.06666667,4.6,26.22444444,82.03555556,3.751111111,27.39920635,77.55396825,4.519444444
5/9/2014,7,1,27,0,18,27.26,78.61666667,4.126666667,27.50416667,82.58333333,5.466666667,27,77.96666667,7.866666667,25.84444444,82.39111111,4.822222222,27.37222222,78.53888889,6.491666667
6/9/2014,4,4,30,2,10,26.72,77.67666667,0,27.19166667,82.55833333,5.591666667,27.83333333,75.06666667,0.2,26.00444444,82.99777778,4.693333333,26.96349206,79.49206349,19.6
7/9/2014,12,11,14,3,18,27.17333333,77.61666667,0,26.55,85.84166667,3.183333333,28.66666667,70.23333333,0,26.23111111,84.37111111,0.311111111,26.49126984,79.45793651,2.894444444
8/9/2014,19,6,57,2,50,27.51666667,79.46666667,1.2,26.9875,82.10833333,9.358333333,29,70.66666667,1.466666667,26.87777778,81.84444444,10.73333333,26.78333333,78.23333333,2.583333333
9/9/2014,20,7,51,8,35,26.62666667,82.28666667,2.333333333,25.56666667,90.13333333,36.975,26.86666667,79.96666667,33.6,26.00222222,85.66666667,10.44,27.55714286,76.74761905,0
10/9/2014,11,4,58,3,26,26.57,84.55666667,4.566666667,26.625,85.1125,2.425,28.03333333,76.4,0,26.16222222,83.98888889,3.746666667,27.63174603,79.84285714,7.368055556
11/9/2014,9,6,34,4,35,25.70666667,86.58,11.23333333,27.22916667,83.9375,8.483333333,28.13333333,74.9,0.133333333,25.89777778,85.28888889,6.066666667,27.03809524,80.59126984,7.138888889
12/9/2014,7,2,45,2,19,26.98,82.97,9.313333333,27.00833333,85.91666667,8.325,28.03333333,76.16666667,13.6,26.55333333,82.90666667,3.488888889,27.37698413,79.40634921,0.441666667
13/9/2014,8,0,20,3,14,27.24666667,83.14,8.546666667,27.01666667,85.40833333,13.64166667,27.96666667,75.33333333,25.4,26.62666667,83.80666667,18.81777778,27.85,76.66349206,3.925
14/9/2014,9,5,17,2,5,26.98,85.05666667,7.266666667,26.225,88.55833333,23.89166667,26.56666667,82.1,29.26666667,26.00222222,85.52666667,16.18666667,27.33492063,79.96269841,13.95
15/9/2014,15,7,45,8,37,27.98666667,76.16,0,26.37916667,86.55416667,9.2,28.5,72.66666667,0.4,26.34,83.25555556,2.706666667,26.78650794,82.65634921,8.752777778
16/9/2014,4,3,18,3,15,27.57,78.78666667,0.033333333,27.56666667,81.83333333,0,28.63333333,72.63333333,0.066666667,26.32,84.16,4.617777778,27.37857143,81.3547619,0.788888889
17/9/2014,10,5,30,4,19,27.46,81.32666667,0.133333333,27.7,83.95833333,2.85,28.86666667,72.13333333,0,26.38666667,84.24444444,13.6,28.44603175,78.32936508,3.983333333
18/9/2014,13,8,23,6,21,28.1,79.7,3.36,28.65833333,80.6125,3.966666667,29.26666667,72,10.93333333,27.43777778,84.18888889,3.093333333,28.20634921,79.04047619,3.041666667
19/9/2014,19,7,39,1,30,27.51666667,83.02333333,13.37333333,27.875,83.92083333,12.45,27.93333333,78.06666667,8.066666667,27.46888889,85.06888889,1.306666667,27.56825397,80.19285714,1.7
20/9/2014,14,3,26,3,15,25.85666667,88.45,19.98666667,28.04166667,81.4375,3.808333333,26.3,86,4.4,27.14444444,83.66888889,11.85777778,27.79285714,80.37301587,12.06944444
21/9/2014,12,8,29,5,6,26.67333333,81.59,0.146666667,26.94166667,86.10416667,3.05,27,81.3,0.2,26.19555556,84.27777778,8.391111111,26.96349206,82.80857143,3.719444444
22/9/2014,21,11,46,4,35,27.53666667,78.54333333,1.3,28.12083333,80.7625,0,28.4,74.96666667,0,27.05555556,80.60666667,1.066666667,27.52857143,80.74365079,1.727777778
23/9/2014,14,8,50,6,20,27.72333333,79.39333333,2.166666667,27.43333333,84.8375,26.45833333,28.46666667,72.43333333,0.466666667,26.59777778,83.21555556,7.955555556,27.8015873,78.78095238,12.18333333
24/9/2014,10,9,48,9,17,26.89666667,83.83666667,13.9,26.45416667,88.44166667,4.366666667,27.76666667,78.06666667,10.86666667,26.86,83.71333333,1.76,27.55,80.01349206,25.60277778
25/9/2014,11,6,36,4,20,25.86333333,88.19333333,9.193333333,27.22916667,85.01666667,13.7,26.53333333,84.3,4.6,26.51333333,84.44,3.551111111,26.90555556,83.23730159,4.444444444
26/9/2014,13,4,41,4,21,27.2,81.40333333,5.153333333,27.45833333,83.50833333,2.75,26.53333333,81.76666667,32,26.85777778,81.62444444,1.76,27.21349206,80.34920635,5.808333333
27/9/2014,4,1,25,2,6,27.56333333,80.03666667,1.433333333,27.7875,84.68333333,34.4,27.7,79.26666667,14.53333333,27.34666667,80.39777778,0.773333333,26.61587302,83.28809524,4.95
28/9/2014,12,6,29,6,5,28.09333333,78.67666667,0,27.69166667,84.77083333,9.808333333,28.3,75.2,0,27.47333333,80.17777778,2.533333333,26.94206349,82.92857143,3.458333333
29/9/2014,26,6,56,4,42,28.125,79.85833333,14.73333333,20.25,63.33333333,12.99166667,27.33333333,82.63333333,17.86666667,27.01333333,80.61555556,8.128888889,27.07142857,83.44206349,4.613888889
30/9/2014,21,5,59,9,22,27.33666667,81.29,0.08,26.99166667,86.55416667,3.7,27.43333333,80.16666667,3.466666667,26.24222222,83.47111111,14.91111111,26.87301587,82.0968254,9.794444444
1/10/2014,14,9,43,6,15,27.70666667,79.88,0.546666667,27.54583333,84.26666667,8.691666667,27.76666667,78.93333333,4.866666667,26.34444444,83.62444444,12.34666667,27.16984127,79.83015873,0.644444444
2/10/2014,8,5,53,4,18,28.12666667,77.33333333,0,27.18333333,86.49583333,9.083333333,27.46666667,80.1,0.866666667,26.38666667,84.86,5.844444444,27.76111111,77.69603175,1.827777778
3/10/2014,6,4,39,1,23,28.07333333,79.38666667,11.82666667,27.1875,85.9375,22.65,27.53333333,80.13333333,7.933333333,26.25777778,84.27555556,7.128888889,26.67857143,83.26428571,6.391666667
4/10/2014,7,5,29,1,12,26.11666667,86.27333333,25.4,25.63333333,90.875,50.65833333,26.23333333,84.96666667,27.2,25.28222222,85.14,15.50222222,26.76349206,82.51746032,23.75833333
